"creelID","Region","FishingMode","site_method","species","species_group"
"SW_silverwood_county_park_20220810_creel_3","Inland","Shore","Inland Shore","smallmouth_bass","Gamefish"
"SW_silverwood_county_park_20220810_creel_3","Inland","Shore","Inland Shore","bluegill","Panfish"
"SW_silverwood_county_park_20220810_creel_3","Inland","Shore","Inland Shore","black_crappie","Panfish"
"BS_big_st_germain_20220810_creel_2","Rural","Boat","Rural Boat","muskellunge","Gamefish"
"BS_big_st_germain_20220810_creel_2","Rural","Boat","Rural Boat","northern_pike","Gamefish"
"SW_silverwood_county_park_20220810_creel_2","Inland","Boat","Inland Boat","northern_pike","Gamefish"
"SW_silverwood_county_park_20220810_creel_2","Inland","Boat","Inland Boat","largemouth_bass","Gamefish"
"SW_silverwood_county_park_20220810_creel_2","Inland","Boat","Inland Boat","smallmouth_bass","Gamefish"
"BS_big_st_germain_20220810_creel_5","Rural","Boat","Rural Boat","muskellunge","Gamefish"
"BS_big_st_germain_20220810_creel_6","Rural","Shore",NA,"panfish","Panfish"
"SW_silverwood_county_park_20220810_creel_1","Inland","Shore","Inland Shore","largemouth_bass","Gamefish"
"SW_silverwood_county_park_20220810_creel_6","Inland","Shore","Inland Shore","largemouth_bass","Gamefish"
"SW_silverwood_county_park_20220810_creel_6","Inland","Shore","Inland Shore","bluegill","Panfish"
"BS_big_st_germain_20220813_creel_10","Rural","Boat","Rural Boat","muskellunge","Gamefish"
"LG_little_st_germain_20220814_creel_2","Rural","Boat","Rural Boat","bluegill","Panfish"
"LG_little_st_germain_20220814_creel_2","Rural","Boat","Rural Boat","black_crappie","Panfish"
"LG_little_st_germain_20220814_creel_1","Rural","Boat","Rural Boat","bluegill","Panfish"
"LG_little_st_germain_20220814_creel_11","Rural","Boat","Rural Boat","muskellunge","Gamefish"
"FI_lussier_county_park_20220816_creel_1","Inland","Boat","Inland Boat","bluegill","Panfish"
"FI_lussier_county_park_20220818_creel_3","Inland","Boat","Inland Boat","largemouth_bass","Gamefish"
"FI_lussier_county_park_20220818_creel_4","Inland","Boat","Inland Boat","smallmouth_bass","Gamefish"
"MD_marshall_park_20220819_creel_3","Inland","Boat","Inland Boat","bluegill","Panfish"
"MD_marshall_park_20220819_creel_3","Inland","Boat","Inland Boat","walleye","Gamefish"
"MD_marshall_park_20220819_creel_5","Inland","Boat","Inland Boat","smallmouth_bass","Gamefish"
"MD_marshall_park_20220819_creel_5","Inland","Boat","Inland Boat","bluegill","Panfish"
"MD_marshall_park_20220819_creel_5","Inland","Boat","Inland Boat","yellow_perch","Panfish"
"MD_marshall_park_20220819_creel_5","Inland","Boat","Inland Boat","drum","Other / Non-game"
"MD_marshall_park_20220819_creel_6","Inland","Boat","Inland Boat","bluegill","Panfish"
"MD_marshall_park_20220819_creel_6","Inland","Boat","Inland Boat","yellow_perch","Panfish"
"MD_marshall_park_20220819_creel_8","Inland","Boat","Inland Boat","bluegill","Panfish"
"MD_marshall_park_20220819_creel_8","Inland","Boat","Inland Boat","yellow_perch","Panfish"
"MD_marshall_park_20220819_creel_8","Inland","Boat","Inland Boat","rock_bass","Panfish"
"MD_marshall_park_20220819_creel_9","Inland","Boat","Inland Boat","bluegill","Panfish"
"MD_marshall_park_20220819_creel_9","Inland","Boat","Inland Boat","yellow_perch","Panfish"
"MD_marshall_park_20220819_creel_15","Inland","Boat","Inland Boat","walleye","Gamefish"
"MD_marshall_park_20220819_creel_15","Inland","Boat","Inland Boat","smallmouth_bass","Gamefish"
"MD_marshall_park_20220819_creel_15","Inland","Boat","Inland Boat","bluegill","Panfish"
"MD_marshall_park_20220819_creel_15","Inland","Boat","Inland Boat","drum","Other / Non-game"
"MD_marshall_park_20220819_creel_20","Inland","Boat","Inland Boat","walleye","Gamefish"
"MD_marshall_park_20220819_creel_20","Inland","Boat","Inland Boat","smallmouth_bass","Gamefish"
"MD_marshall_park_20220819_creel_22","Inland","Boat","Inland Boat","walleye","Gamefish"
"MD_marshall_park_20220819_creel_22","Inland","Boat","Inland Boat","bluegill","Panfish"
"MD_marshall_park_20220819_creel_22","Inland","Boat","Inland Boat","yellow_perch","Panfish"
"WI_vilas_park_20220821_creel_4","Inland","Shore","Inland Shore","bluegill","Panfish"
"WI_vilas_park_20220821_creel_6","Inland","Shore","Inland Shore","largemouth_bass","Gamefish"
"WI_vilas_park_20220821_creel_6","Inland","Shore","Inland Shore","bluegill","Panfish"
"WI_vilas_park_20220821_creel_2","Inland","Boat","Inland Boat","largemouth_bass","Gamefish"
"WI_vilas_park_20220821_creel_2","Inland","Boat","Inland Boat","smallmouth_bass","Gamefish"
"WI_vilas_park_20220821_creel_5","Inland","Boat","Inland Boat","bluegill","Panfish"
"WI_vilas_park_20220821_creel_5","Inland","Boat","Inland Boat","black_crappie","Panfish"
"WI_vilas_park_20220821_creel_10","Inland","Shore","Inland Shore","muskellunge","Gamefish"
"WI_vilas_park_20220821_creel_10","Inland","Shore","Inland Shore","northern_pike","Gamefish"
"WI_vilas_park_20220821_creel_10","Inland","Shore","Inland Shore","largemouth_bass","Gamefish"
"WI_vilas_park_20220823_creel_1","Inland","Shore","Inland Shore","bluegill","Panfish"
"MD_governor_nelson_state_park_20220825_creel_2","Inland","Boat","Inland Boat","muskellunge","Gamefish"
"MD_governor_nelson_state_park_20220825_creel_2","Inland","Boat","Inland Boat","northern_pike","Gamefish"
"MD_governor_nelson_state_park_20220825_creel_2","Inland","Boat","Inland Boat","largemouth_bass","Gamefish"
"MD_governor_nelson_state_park_20220825_creel_2","Inland","Boat","Inland Boat","smallmouth_bass","Gamefish"
"MD_governor_nelson_state_park_20220825_creel_2","Inland","Boat","Inland Boat","panfish","Panfish"
"MD_governor_nelson_state_park_20220825_creel_2","Inland","Boat","Inland Boat","bluegill","Panfish"
"MD_governor_nelson_state_park_20220825_creel_2","Inland","Boat","Inland Boat","yellow_perch","Panfish"
"MD_governor_nelson_state_park_20220825_creel_2","Inland","Boat","Inland Boat","black_crappie","Panfish"
"MD_governor_nelson_state_park_20220825_creel_3","Inland","Boat","Inland Boat","smallmouth_bass","Gamefish"
"MD_governor_nelson_state_park_20220825_creel_3","Inland","Boat","Inland Boat","drum","Other / Non-game"
"UM_lottes_park_20220830_creel_1","Inland","Boat","Inland Boat","walleye","Gamefish"
"UM_lottes_park_20220830_creel_1","Inland","Boat","Inland Boat","largemouth_bass","Gamefish"
"UM_lottes_park_20220830_creel_2","Inland","Boat","Inland Boat","largemouth_bass","Gamefish"
"UM_lottes_park_20220830_creel_2","Inland","Boat","Inland Boat","smallmouth_bass","Gamefish"
"WA_goodland_county_park_20220831_creel_1","Inland","Boat","Inland Boat","walleye","Gamefish"
"WA_goodland_county_park_20220831_creel_3","Inland","Boat","Inland Boat","northern_pike","Gamefish"
"WA_goodland_county_park_20220831_creel_3","Inland","Boat","Inland Boat","largemouth_bass","Gamefish"
"WA_goodland_county_park_20220831_creel_3","Inland","Boat","Inland Boat","muskellunge","Gamefish"
"WA_goodland_county_park_20220831_creel_5","Inland","Boat","Inland Boat","bluegill","Panfish"
"LC_BoatLaunch_20180519_creel_1","Rural","Boat","Rural Boat","largemouth_bass","Gamefish"
"LC_BoatLaunch_20180519_creel_1","Rural","Boat","Rural Boat","bluegill","Panfish"
"LC_BoatLaunch_20180519_creel_1","Rural","Boat","Rural Boat","yellow_perch","Panfish"
"LC_BoatLaunch_20180519_creel_1","Rural","Boat","Rural Boat","black_crappie","Panfish"
"AQ_BoatLaunch_20180522_creel_3","Rural","Boat","Rural Boat","panfish","Panfish"
"AQ_BoatLaunch_20180522_creel_3","Rural","Boat","Rural Boat","bluegill","Panfish"
"MS_BoatLaunch_20180523_creel_5","Rural","Shore",NA,"panfish","Panfish"
"MS_BoatLaunch_20180523_creel_5","Rural","Shore",NA,"bluegill","Panfish"
"MS_BoatLaunch_20180523_creel_5","Rural","Shore",NA,"yellow_perch","Panfish"
"WC_BoatLaunch_20180611_creel_7","Rural","Boat","Rural Boat","walleye","Gamefish"
"WC_BoatLaunch_20180611_creel_7","Rural","Boat","Rural Boat","northern_pike","Gamefish"
"WC_BoatLaunch_20180611_creel_7","Rural","Boat","Rural Boat","largemouth_bass","Gamefish"
"WC_BoatLaunch_20180611_creel_7","Rural","Boat","Rural Boat","panfish","Panfish"
"AQ_BoatLaunch_20190617_creel_3","Rural","Boat","Rural Boat","panfish","Panfish"
"AQ_BoatLaunch_20190617_creel_3","Rural","Boat","Rural Boat","bluegill","Panfish"
"AQ_BoatLaunch_20190617_creel_3","Rural","Boat","Rural Boat","yellow_perch","Panfish"
"AQ_BoatLaunch_20190617_creel_3","Rural","Boat","Rural Boat","black_crappie","Panfish"
"BOT_BoatLaunch_20190530_creel_7","Rural","Boat","Rural Boat","panfish","Panfish"
"BOT_BoatLaunch_20190530_creel_7","Rural","Boat","Rural Boat","yellow_perch","Panfish"
"BOT_BoatLaunch_20190530_creel_7","Rural","Boat","Rural Boat","black_crappie","Panfish"
"DS_BoatLaunch_20190627_creel_3","Rural","Boat","Rural Boat","largemouth_bass","Gamefish"
"DS_BoatLaunch_20190627_creel_3","Rural","Boat","Rural Boat","panfish","Panfish"
"DS_BoatLaunch_20190627_creel_3","Rural","Boat","Rural Boat","bluegill","Panfish"
"DS_BoatLaunch_20190627_creel_3","Rural","Boat","Rural Boat","yellow_perch","Panfish"
"DS_BoatLaunch_20190627_creel_3","Rural","Boat","Rural Boat","black_crappie","Panfish"
"JS_BoatLaunch_20190701_creel_2","Rural","Shore",NA,"largemouth_bass","Gamefish"
"JS_BoatLaunch_20190701_creel_2","Rural","Shore",NA,"panfish","Panfish"
"JS_BoatLaunch_20190701_creel_2","Rural","Shore",NA,"bluegill","Panfish"
"JS_BoatLaunch_20190701_creel_2","Rural","Shore",NA,"yellow_perch","Panfish"
"PT_BoatLaunch_20190607_creel_1","Rural","Boat","Rural Boat","northern_pike","Gamefish"
"PT_BoatLaunch_20190607_creel_1","Rural","Boat","Rural Boat","largemouth_bass","Gamefish"
"PT_BoatLaunch_20190607_creel_1","Rural","Boat","Rural Boat","panfish","Panfish"
"PT_BoatLaunch_20190607_creel_1","Rural","Boat","Rural Boat","bluegill","Panfish"
"UG_BoatLaunch_20190525_creel_9","Rural","Boat","Rural Boat","largemouth_bass","Gamefish"
"UG_BoatLaunch_20190525_creel_9","Rural","Boat","Rural Boat","panfish","Panfish"
"UG_BoatLaunch_20190613_creel_1","Rural","Boat","Rural Boat","panfish","Panfish"
"UG_BoatLaunch_20190613_creel_1","Rural","Boat","Rural Boat","bluegill","Panfish"
"UG_BoatLaunch_20190613_creel_1","Rural","Boat","Rural Boat","black_crappie","Panfish"
"SA_BoatLaunch_20190813_creel_1","Rural","Shore",NA,"panfish","Panfish"
"UG_BoatLaunch_20190814_creel_10","Rural","Shore",NA,"panfish","Panfish"
"UG_BoatLaunch_20190814_creel_10","Rural","Shore",NA,"bluegill","Panfish"
"YA_cherokee_marsh_20220122_creel_11",NA,NA,NA,"panfish","Panfish"
"YA_cherokee_marsh_20220122_creel_11",NA,NA,NA,"bluegill","Panfish"
"YA_cherokee_marsh_20220122_creel_11",NA,NA,NA,"black_crappie","Panfish"
"UM_upper_mud_20220205_creel_7",NA,NA,NA,"panfish","Panfish"
"FI_lussier_county_park_20220724_creel_1","Inland","Boat","Inland Boat","largemouth_bass","Gamefish"
"FI_lussier_county_park_20220724_creel_1","Inland","Boat","Inland Boat","bluegill","Panfish"
"FI_lussier_county_park_20220724_creel_1","Inland","Boat","Inland Boat","black_crappie","Panfish"
"FI_lussier_county_park_20220724_creel_4","Inland","Boat","Inland Boat","largemouth_bass","Gamefish"
"FI_lussier_county_park_20220724_creel_4","Inland","Boat","Inland Boat","smallmouth_bass","Gamefish"
"FI_lussier_county_park_20220724_creel_10","Inland","Boat","Inland Boat","black_crappie","Panfish"
"FI_lussier_county_park_20220724_creel_10","Inland","Boat","Inland Boat","northern_pike","Gamefish"
"FI_lussier_county_park_20220724_creel_10","Inland","Boat","Inland Boat","largemouth_bass","Gamefish"
"FI_lussier_county_park_20220724_creel_16","Inland","Boat","Inland Boat","largemouth_bass","Gamefish"
"MD_mendota_county_park_20220726_creel_1","Inland","Shore","Inland Shore","bluegill","Panfish"
"MD_mendota_county_park_20220726_creel_1","Inland","Shore","Inland Shore","yellow_perch","Panfish"
"MD_mendota_county_park_20220726_creel_1","Inland","Shore","Inland Shore","black_crappie","Panfish"
"MilwaukeeRiver.EBP.20240511.1","Great Lakes","Shore","Great Lakes Shore","smallmouth_bass","Gamefish"
"MilwaukeeRiver.EBP.20240511.1","Great Lakes","Shore","Great Lakes Shore","bluegill","Panfish"
"MilwaukeeRiver.EBP.20240511.1","Great Lakes","Shore","Great Lakes Shore","rock_bass","Panfish"
"MilwaukeeRiver.EBP.20240511.2","Great Lakes","Shore","Great Lakes Shore","catfish_any","Gamefish"
"MilwaukeeRiver.EBP.20240511.5","Great Lakes","Shore","Great Lakes Shore","smallmouth_bass","Gamefish"
"MilwaukeeRiver.EBP.20240511.5","Great Lakes","Shore","Great Lakes Shore","bluegill","Panfish"
"MilwaukeeRiver.EBP.20240511.5","Great Lakes","Shore","Great Lakes Shore","rock_bass","Panfish"
"MilwaukeeRiver.EBP.20240511.6","Great Lakes","Shore","Great Lakes Shore","smallmouth_bass","Gamefish"
"MilwaukeeRiver.EBP.20240511.6","Great Lakes","Shore","Great Lakes Shore","bluegill","Panfish"
"MilwaukeeRiver.EBP.20240511.6","Great Lakes","Shore","Great Lakes Shore","yellow_perch","Panfish"
"MilwaukeeRiver.EBP.20240511.6","Great Lakes","Shore","Great Lakes Shore","trout_any","Gamefish"
"MilwaukeeRiver.EBP.20240525.9","Great Lakes","Shore","Great Lakes Shore","smallmouth_bass","Gamefish"
"MilwaukeeRiver.EBP.20240525.10","Great Lakes","Shore","Great Lakes Shore","gizzard_shad","Other / Non-game"
"MilwaukeeRiver.EBP.20240525.13","Great Lakes","Shore","Great Lakes Shore","smallmouth_bass","Gamefish"
"MilwaukeeRiver.EBP.20240525.13","Great Lakes","Shore","Great Lakes Shore","bluegill","Panfish"
"MilwaukeeRiver.EBP.20240525.13","Great Lakes","Shore","Great Lakes Shore","rock_bass","Panfish"
"MilwaukeeRiver.EBP.20240525.14","Great Lakes","Shore","Great Lakes Shore","smallmouth_bass","Gamefish"
"MilwaukeeRiver.EBP.20240525.18","Great Lakes","Shore","Great Lakes Shore","catfish_any","Gamefish"
"MilwaukeeRiver.EBP.20240525.18","Great Lakes","Shore","Great Lakes Shore","smallmouth_bass","Gamefish"
"MilwaukeeRiver.EBP.20240525.19","Great Lakes","Shore","Great Lakes Shore","smallmouth_bass","Gamefish"
"MilwaukeeRiver.EBP.20240525.19","Great Lakes","Shore","Great Lakes Shore","bluegill","Panfish"
"MilwaukeeRiver.EBP.20240525.19","Great Lakes","Shore","Great Lakes Shore","rock_bass","Panfish"
"MilwaukeeRiver.EBP.20240525.19","Great Lakes","Shore","Great Lakes Shore","catfish_any","Gamefish"
"MilwaukeeRiver.EBP.20240525.20","Great Lakes","Shore","Great Lakes Shore","smallmouth_bass","Gamefish"
"MilwaukeeRiver.EBP.20240525.20","Great Lakes","Shore","Great Lakes Shore","rock_bass","Panfish"
"LakeMichigan.LSSP.20240528.23","Great Lakes","Shore","Great Lakes Shore","largemouth_bass","Gamefish"
"LakeMichigan.LSSP.20240528.23","Great Lakes","Shore","Great Lakes Shore","bluegill","Panfish"
"LakeMichigan.LSSP.20240528.23","Great Lakes","Shore","Great Lakes Shore","brown_trout","Gamefish"
"MilwaukeeRiver.EBP.20240525.24","Great Lakes","Shore","Great Lakes Shore","smallmouth_bass","Gamefish"
"MilwaukeeRiver.EBP.20240525.25","Great Lakes","Shore","Great Lakes Shore","smallmouth_bass","Gamefish"
"MilwaukeeRiver.EBP.20240525.25","Great Lakes","Shore","Great Lakes Shore","rock_bass","Panfish"
"LakeMichigan.MM.20240608.26","Great Lakes","Boat","Great Lakes Boat","coho_salmon","Gamefish"
"LakeMichigan.MM.20240608.26","Great Lakes","Boat","Great Lakes Boat","chinook_salmon","Gamefish"
"LakeMichigan.MM.20240602.27","Great Lakes","Boat","Great Lakes Boat","coho_salmon","Gamefish"
"LakeMichigan.MM.20240602.28","Great Lakes","Boat","Great Lakes Boat","coho_salmon","Gamefish"
"LakeMichigan.MM.20240602.29","Great Lakes","Boat","Great Lakes Boat","coho_salmon","Gamefish"
"LakeMichigan.MM.20240602.29","Great Lakes","Boat","Great Lakes Boat","chinook_salmon","Gamefish"
"LakeMichigan.MM.20240602.30","Great Lakes","Boat","Great Lakes Boat","coho_salmon","Gamefish"
"LakeMichigan.MM.20240602.30","Great Lakes","Boat","Great Lakes Boat","chinook_salmon","Gamefish"
"LakeMichigan.MM.20240602.31","Great Lakes","Boat","Great Lakes Boat","chinook_salmon","Gamefish"
"LakeMichigan.MM.20240602.31","Great Lakes","Boat","Great Lakes Boat","coho_salmon","Gamefish"
"LakeMichigan.MM.20240602.32","Great Lakes","Boat","Great Lakes Boat","coho_salmon","Gamefish"
"LakeMichigan.MM.20240602.33","Great Lakes","Boat","Great Lakes Boat","coho_salmon","Gamefish"
"LakeMichigan.MM.20240602.34","Great Lakes","Boat","Great Lakes Boat","coho_salmon","Gamefish"
"LakeMichigan.MM.20240602.34","Great Lakes","Boat","Great Lakes Boat","steelhead","Gamefish"
"LakeMichigan.MM.20240530.35","Great Lakes","Shore","Great Lakes Shore","coho_salmon","Gamefish"
"LakeMichigan.MM.20240530.35","Great Lakes","Shore","Great Lakes Shore","chinook_salmon","Gamefish"
"LakeMichigan.MM.20240526.36","Great Lakes","Shore","Great Lakes Shore","coho_salmon","Gamefish"
"LakeMichigan.MM.20240608.38","Great Lakes","Boat","Great Lakes Boat","coho_salmon","Gamefish"
"LakeMichigan.MM.20240530.41","Great Lakes","Shore","Great Lakes Shore","coho_salmon","Gamefish"
"LakeMichigan.MM.20240530.41","Great Lakes","Shore","Great Lakes Shore","steelhead","Gamefish"
"LakeMichigan.MM.20240530.42","Great Lakes","Shore","Great Lakes Shore","yellow_perch","Panfish"
"LakeMichigan.MM.20240530.43","Great Lakes","Boat","Great Lakes Boat","coho_salmon","Gamefish"
"LakeMichigan.MM.20240530.44","Great Lakes","Boat","Great Lakes Boat","coho_salmon","Gamefish"
"LakeMichigan.MM.20240530.45","Great Lakes","Boat","Great Lakes Boat","coho_salmon","Gamefish"
"LakeMichigan.MM.20240530.45","Great Lakes","Boat","Great Lakes Boat","steelhead","Gamefish"
"LakeMichigan.MM.20240530.46","Great Lakes","Shore","Great Lakes Shore","coho_salmon","Gamefish"
"LakeMichigan.MM.20240530.46","Great Lakes","Shore","Great Lakes Shore","steelhead","Gamefish"
"LakeMichigan.MM.20240530.46","Great Lakes","Shore","Great Lakes Shore","brown_trout","Gamefish"
"LakeMichigan.MM.20240530.47","Great Lakes","Boat","Great Lakes Boat","coho_salmon","Gamefish"
"LakeMichigan.MM.20240530.47","Great Lakes","Boat","Great Lakes Boat","chinook_salmon","Gamefish"
"LakeMichigan.MM.20240530.48","Great Lakes","Boat","Great Lakes Boat","coho_salmon","Gamefish"
"LakeMichigan.MM.20240530.48","Great Lakes","Boat","Great Lakes Boat","chinook_salmon","Gamefish"
"LakeMichigan.MM.20240530.49","Great Lakes","Boat","Great Lakes Boat","coho_salmon","Gamefish"
"LakeMichigan.MM.20240530.50","Great Lakes","Shore","Great Lakes Shore","coho_salmon","Gamefish"
"LakeMichigan.MM.20240530.50","Great Lakes","Shore","Great Lakes Shore","trout_any","Gamefish"
"LakeMichigan.LSSP.20240528.51","Great Lakes","Shore","Great Lakes Shore","round_goby","Other / Non-game"
"LakeMichigan.LSSP.20240528.52","Great Lakes","Shore","Great Lakes Shore","coho_salmon","Gamefish"
"LakeMichigan.LSSP.20240528.52","Great Lakes","Shore","Great Lakes Shore","brown_trout","Gamefish"
